# WASP-39b Native Resolution Transmission Spectrum
# Created by: Catriona Murray
# Stellar spectra by: Adina Feinstein
# Created on: 2022-09-07 19:57:39.766907
#wave,wave_err,dppm,dppm_err,order,quality
1.2085035299343263,0.002852573824345228,21174.94519214833,44.04949140573607,1.0,0
1.2142107831671711,0.0028546131744089376,21213.284409543332,44.219600323067,1.0,0
1.219922083546322,0.002856625871399121,21172.194057491666,43.31987617520098,1.0,0
1.2256373671483252,0.0028585979131460215,21223.70984424333,44.57129855787603,1.0,0
1.2313565795965904,0.0028605555855449882,21199.295892508333,45.177329630287346,1.0,0
1.2370796696308428,0.002862479717913091,21132.389739111666,45.142017323704096,1.0,0
1.2428065839317515,0.0028643714913814122,20984.514447998332,44.7056831148785,1.0,0
1.2485372466852311,0.002866239292100725,21096.860264393334,44.73243599151619,1.0,0
1.2541760538255882,0.0028680823939339906,21081.257649332,49.51117697330001,1.0,0
1.2600096632824755,0.0028698987188979785,20955.148866785,45.794529950145865,1.0,0
1.2667085835993033,0.00287197511137105,21066.398466055,46.6872779304853,1.0,0
1.2724543420075627,0.0028737340108209164,20944.373689310003,46.352816048809764,1.0,0
1.2782035911197844,0.0028754608044019303,21092.541081965,47.211307363448405,1.0,0
1.2839562702526923,0.0028771662655625585,21013.15293536,47.79802731529472,1.0,0
1.2906719934332365,0.0028791146108094745,21219.437319298333,47.93867942008213,1.0,0
1.2965279687566447,0.002880762814697846,20885.982627072,52.22422845070692,1.0,0
1.302195114257705,0.0028823814566472095,21053.058900458334,47.94150705782821,1.0,0
1.3079615269422833,0.0028839822428814443,21168.48233525334,48.33204671766381,1.0,0
1.3137311025387524,0.002885545610038953,21203.323811698334,49.371901464499096,1.0,0
1.319503781356539,0.0028870889928016563,21192.597352003333,48.53927219458717,1.0,0
1.3252795312674506,0.0028886107227076296,21349.689655756665,50.501569970979624,1.0,0
1.331058293554369,0.0028901083718111398,21523.441150298335,50.37480297649356,1.0,0
1.3368400223601886,0.0028915755616683025,21471.276832216667,50.78039102148861,1.0,0
1.3426246608665944,0.0028930186071111086,21585.955869108333,50.52762216120485,1.0,0
1.3484121661745228,0.0028944441135385635,21532.239601785,51.58990152249814,1.0,0
1.354202494276658,0.00289583989484532,21720.096034326667,52.15250810527281,1.0,0
1.3599955933154166,0.002897217307061717,21592.477417395003,52.58498603198239,1.0,0
1.3657914187402973,0.002898564648959434,21683.112859928333,53.20062319422883,1.0,0
1.3715899153890387,0.002899891308489555,21534.21356217833,52.508470716377055,1.0,0
1.3773910456276746,0.0029011990724499004,21621.71653166,53.630292173665175,1.0,0
1.3831947606121122,0.0029024766259305723,21737.459879083337,53.83159016445233,1.0,0
1.3890010181487649,0.002903740717703829,21541.566078241667,53.67720080220111,1.0,0
1.3948097708222587,0.002904973688750867,21562.937490993336,54.37439237374199,1.0,0
1.4006209684476698,0.002906187101812341,21729.174821016666,55.5087219078201,1.0,0
1.406434571632334,0.0029073816130691377,21639.72989118,55.552984162268565,1.0,0
1.4122505395951894,0.0029085490868185904,21554.520841139998,56.82109681825727,1.0,0
1.4180688238979267,0.0029097013864138876,21698.3955054,57.16799335642701,1.0,0
1.4238893873311913,0.0029108273396756257,21728.755038768333,57.06992674449049,1.0,0
1.4297121791808907,0.0029119315465520046,21793.73731066,58.2519741191579,1.0,0
1.4355371583022454,0.0029130141529055686,21616.912164464997,57.98067930422767,1.0,0
1.441364289340261,0.0029140828867868507,21629.093839681667,59.37082226770624,1.0,0
1.447193526269028,0.002915122601983011,21710.46758413667,59.78402524709491,1.0,0
1.4530248286116094,0.002916147610908082,21480.423115168334,60.97840904402744,1.0,0
1.4593443899111023,0.0034034395211804958,21414.520305288574,54.852321255906766,1.0,0
1.4661526337516744,0.003404770343360397,21613.395859822856,57.173672915097775,1.0,0
1.4729635088828654,0.0034060737016816667,21525.24957421714,57.944028774180445,1.0,0
1.4797769601942845,0.003407343861412393,21490.529836791426,57.12744987822125,1.0,0
1.4865929165988958,0.003408585307513201,21567.739564725718,59.19300683397474,1.0,0
1.4934113280701042,0.003409794924813303,21315.751688845718,59.04458519131982,1.0,0
1.5002321243197152,0.003410974116714538,21381.263383505713,60.71802535391206,1.0,0
1.5070552496441354,0.0034121211078351754,21339.106357267145,60.01855765510477,1.0,0
1.5138806469044053,0.0034132473446404354,21427.25431406714,60.97078776617533,1.0,0
1.5207082566165415,0.0034143360500502595,21225.85102959,60.669455453093526,1.0,0
1.5275380217896841,0.0034154037197240417,21294.763992685712,62.70791114600919,1.0,0
1.5343698893569635,0.0034164377381165068,21140.281309712856,61.85837423299256,1.0,0
1.5412037975654211,0.003417445067804059,21158.54981570143,69.1959638140309,1.0,0
1.5480396931101745,0.0034184270426590446,21204.856658301425,64.09036381463393,1.0,0
1.554877526621766,0.0034193819963925787,21118.844649887145,70.11537424089589,1.0,0
1.5617172401001578,0.0034203111956667698,21255.962700267144,66.13643901622531,1.0,0
1.5685587844159645,0.003421210964202892,21310.45082062,65.0424535798439,1.0,0
1.5754021055794332,0.003422087650757688,21178.69575809,69.81323768402814,1.0,0
1.5822471529051148,0.003422937830342976,21152.049841485714,68.01612146971696,1.0,0
1.5890938747652528,0.0034237634345778423,21003.749522047143,71.06624200075399,1.0,0
1.5959422218673,0.0034245661381874237,21070.883899834287,70.07894228524286,1.0,0
1.6027921480531597,0.003425341844562335,21103.983134124286,70.99645619258487,1.0,0
1.6096436032856984,0.0034260922516985426,21102.35375640571,72.13957924918239,1.0,0
1.6164965411277683,0.0034268258584340128,21071.56709873286,72.37273251928048,1.0,0
1.6233509152871932,0.003427531001247597,21124.234285412855,72.00390509014177,1.0,0
1.6302066782747164,0.0034282135373659983,21141.0121849,71.98275787052643,1.0,0
1.6370637857644696,0.003428876768256872,20998.80224622714,74.64036210549355,1.0,0
1.6439221917250446,0.003429514103674536,21096.387487691427,75.11953843843915,1.0,0
1.6507818575442494,0.0034301338573918816,20950.26832464714,74.62699423054089,1.0,0
1.6576427365891793,0.003430729742518235,21026.182799571427,75.76095070648637,1.0,0
1.6645047882597928,0.0034313082585427646,21032.901005495718,77.03414602846762,1.0,0
1.6713679748505315,0.0034318612266267534,20857.318006287143,78.26476871829823,1.0,0
1.6782322467290407,0.003432397942172205,20984.976635815714,79.81999526447889,1.0,0
1.685097570354642,0.0034329134558499508,20905.76129503857,81.18765892684783,1.0,0
1.6919639056522018,0.0034334099024611042,20974.874963778573,79.64389369202158,1.0,0
1.6988312154779865,0.0034338865607851377,21004.077987028573,81.65975267313551,1.0,0
1.7053723802072416,0.0034343473238760414,20773.312561366667,88.55065317327883,1.0,0
1.7125686065092878,0.0034347860327632596,20851.93153314714,89.97674351991465,1.0,0
1.7194386155835129,0.0034352115852709364,21062.161973050002,85.29308308429104,1.0,0
1.726309453431876,0.003435616402420738,21015.049073347145,86.13366858993116,1.0,0
1.7331810844816093,0.0034360038102418944,20915.75785256572,88.00287884198501,1.0,0
1.7400534754484362,0.003436376660775231,21013.47516211286,88.51192642795722,1.0,0
1.7469265933084104,0.0034367318358210497,21145.312965501427,89.1533138472854,1.0,0
1.753800406640161,0.00343707277915406,21257.87076329,90.74777135469078,1.0,0
1.760674884171063,0.0034373968103863506,21420.428171662854,92.5510541859983,1.0,0
1.7675499948350242,0.003437705532278179,21246.159186862857,91.20603348702636,1.0,0
1.7749168609795312,0.0039291660992573085,21149.945078993747,89.22174335208672,1.0,0
1.7827755651319976,0.003929529730609782,21227.09415124375,87.80501267244576,1.0,0
1.7906349742613827,0.003929870891645759,21505.83322117625,91.2883689672886,1.0,0
1.7984950471109697,0.003930194484886407,21279.22155347,92.17955350271646,1.0,0
1.806355744983997,0.003930495720851246,21318.050312400002,93.13521286857477,1.0,0
1.8142170282652086,0.003930779565967546,21370.94043162,96.37102854059007,1.0,0
1.8220788607404186,0.00393104572226477,21501.72505617,96.87190133189016,1.0,0
1.829941206406759,0.003931293213673137,21493.02292447125,96.65546617458224,1.0,0
1.8378040312823516,0.003931524288041999,21450.5011681775,97.64162144761663,1.0,0
1.8456672997609664,0.003931739300187753,21556.93734868375,99.36394033520833,1.0,0
1.8535309822018684,0.003931939652079164,21719.96514584625,100.38031483019766,1.0,0
1.8613950475512366,0.003932120524613447,21627.061237935002,101.16146533363653,1.0,0
1.8692594673353624,0.00393229380954363,21516.269465605,102.88678704808282,1.0,0
1.8771242112638156,0.003932447820257368,21574.33306505875,107.73719574365359,1.0,0
1.8849892548791023,0.003932590120132584,21695.290209412502,105.68067737745868,1.0,0
1.8928545708644713,0.0039327207283396115,21222.77673334125,106.92681664582506,1.0,0
1.9007201362690571,0.003932840250239766,21183.586570305,108.30779944253977,1.0,0
1.9085859279265684,0.003932946595260667,21475.329011255,108.17544871920002,1.0,0
1.9164519233783421,0.003933046822791164,21340.14382958,110.25953010632551,1.0,0
1.9243181025118634,0.003933130536231566,21239.51897157,111.86695910622979,1.0,0
1.9321844478058106,0.0039332109116022584,21173.31695935125,112.21708567214755,1.0,0
1.940050941047443,0.003933279908903353,21473.778535035,116.88609431430595,1.0,0
1.9479175640604491,0.0039333408831330186,21341.74368824,118.40255481944439,1.0,0
1.955784301503301,0.003933394575732496,21395.170634763752,117.83381764957562,1.0,0
1.9636511436210755,0.003933444589459434,21587.797248476254,117.26672117498566,1.0,0
1.9715180718153698,0.003933485480503096,21355.449555095,120.65132660542318,1.0,0
1.9793850799780235,0.003933519165953636,21170.325988165,121.70893806642844,1.0,0
1.987252155433164,0.003933554398796835,21378.892999095,123.65476168135173,1.0,0
1.9951192895658538,0.00393358076986372,21458.5638553425,123.09792437252636,1.0,1
2.0054450026311774,0.010817461505499004,20784.162956715,177.29170365252583,1.0,1
2.024621455504472,0.003933658541094731,21292.21620380875,128.19402747148487,1.0,0
2.0324887897199133,0.003933675192016928,21276.3085933,130.23337386457004,1.0,0
2.040356158042644,0.003933690465087736,21258.89627816125,134.18844409185388,1.0,0
2.0482235593572136,0.003933710274779623,20814.58824190875,133.1246285638964,1.0,0
2.056090995042556,0.003933725474340788,21238.8742703075,125.83550662342407,1.0,0
2.063747732231604,0.003933746684554151,20969.18917947143,146.7873220456875,1.0,0
2.072194774809007,0.0044254894849116155,21157.867125371253,140.88063261119655,1.0,0
2.0811687169080746,0.004425522368960433,21014.02995569889,136.51600147625712,1.0,0
2.0900197973256684,0.004425557684537562,20962.408340668888,140.44472533944847,1.0,0
2.0988709575652704,0.004425601801929524,21218.890106298888,140.5882122015391,1.0,0
2.1077222105636415,0.004425651484904591,20647.53166975333,139.00497758173128,1.0,0
2.1165735715418585,0.004425709796274546,20729.895287692223,141.18912077716874,1.0,0
2.1254250591093684,0.0044257781660479445,21010.91107730667,141.96085166439838,1.0,0
2.1339078689334707,0.004425854108266236,20723.56302173125,150.9477667413502,1.0,0
2.143128488973518,0.004425944436131646,20774.88037684,143.5026746879919,1.0,0
2.15198048027112,0.004426046739144596,20713.103663946666,143.08891429846392,1.0,0
2.160832686532876,0.004426160879945407,21051.664078703332,149.07628379770043,1.0,0
2.1696851375420736,0.0044262911297368035,20845.88438969,150.96647937411493,1.0,0
2.178537862187091,0.004426435340236123,20474.257384736666,149.43428659857176,1.0,0
2.1873908939327986,0.004426596543995798,20494.112761664448,151.28493949184949,1.0,0
2.196244265625782,0.004426775716564357,20697.14086109,155.17240468488032,1.0,0
2.205098013236716,0.00442697407968029,21044.04374414445,158.01596083391985,1.0,0
2.2139521753234965,0.004427189238075391,20362.821809775556,156.14008967530114,1.0,0
2.2228067921413155,0.004427426014137703,20799.99144590333,176.93427228177413,1.0,0
2.2316619056160034,0.00442768670276994,20486.67316227222,161.74695109493052,1.0,0
2.2407635613393353,0.0044279688780153315,20743.664818315,162.80186833749082,1.0,0
2.249373804476604,0.004428275593856057,20713.27958351,165.64556231582972,1.0,0
2.25823068299299,0.004428603789277785,20720.11887548,196.04084405147702,1.0,0
2.2670882486892148,0.0044289605344574046,21051.421883411113,161.84418485443123,1.0,0
2.275946553676723,0.004429343530076402,20932.502473156666,171.4710307376074,1.0,0
2.284805652675007,0.004429754026039623,20748.034326218887,174.1023232101164,1.0,0
2.2951972293340304,0.011322558228709978,20945.43017166889,177.6921843552557,1.0,0
2.316311974177525,0.0044314576608393,20950.025631171113,188.5006221043593,1.0,0
2.3251754394650836,0.004432006405317823,20943.21438926111,187.78422790452998,1.0,0
2.334040038520146,0.0044325919067589314,21098.808441855555,189.38357394992644,1.0,0
2.342905843600605,0.004433211808436921,21395.076985704443,192.2348350548907,1.0,0
2.351772921623267,0.00443386396059986,20944.63142005667,197.0924263261304,1.0,0
2.360641344892663,0.00443455560633943,21392.26353473778,196.47488908568005,1.0,0
2.370004016987969,0.0049281434139207825,21095.527844167,191.13411526587913,1.0,0
2.3798612557275574,0.004929096026864865,21497.095477492003,194.18103014035,1.0,0
2.389720455644542,0.004930103265476937,21192.414159677,194.41274692112557,1.0,0
2.3995817277770692,0.004931166641156226,21256.345426038995,197.64750595114856,1.0,0
2.4092807853469176,0.004932292461308885,21372.92800355889,210.26333539299225,1.0,0
2.419310951543133,0.004933471581622051,21127.811684201,206.40965541733243,1.0,0
2.4289049933170155,0.004934715570819037,21108.156154003333,217.55523921778328,1.0,0
2.4391486142895342,0.005429699176615621,21277.203081318,207.72454585364994,1.0,0
2.4499107893997,0.004937531357267488,21251.054228874997,215.50504556546952,1.0,0
2.459787298335538,0.00493897253182185,21517.085607957997,213.6574311291069,1.0,0
2.4696667592590957,0.004940484237402121,21450.524531732997,213.30196509301626,1.0,0
2.47880799548183,0.0049420621065134895,21428.497358786248,249.45957900243428,1.0,0
2.489435089191204,0.004943712456573435,21058.476160024005,223.99135843332934,1.0,0
2.5131749907979084,0.004947966523300984,21557.597790840002,229.3256873921036,1.0,0
2.523072836617552,0.004949871669816197,21224.859505143,235.05520181734727,1.0,0
2.5341783536835822,0.012879140316536697,21478.308522124287,278.69526054059753,1.0,1
2.5587383484769153,0.004957367290489234,21691.652616067,247.06433493464684,1.0,0
2.568655364938334,0.004959641264500991,21627.567298775,246.85038729394014,1.0,0
2.5785770085432835,0.004961992890940792,21576.790560409,252.2500762438379,1.0,0
2.5885034504881554,0.004964437184180159,21198.472299253,250.039444768877,1.0,0
2.598434867638219,0.004966968570586872,20812.545208019998,263.60629355553135,1.0,0
2.608371433862952,0.004969587645726303,21456.389653515,259.8379025054588,1.0,0
2.6183133310697437,0.004972297771361989,21500.344580028,270.93005852841713,1.0,0
2.6282607430548386,0.004975100514277742,21163.962307229,265.56541472549776,1.0,0
2.6382138543829217,0.00497799756489492,21682.130480667,276.09398771750904,1.0,0
2.6481728563345612,0.0049809904400059946,21945.995593252,277.86523552673356,1.0,0
2.6581379427431546,0.004984080712015393,21496.248801644,270.10697020027004,1.0,0
2.668109309211908,0.00498726960666751,22085.735318188996,265.9061025205339,1.0,0
2.6780871558624173,0.004990560379050768,21880.778958498002,283.1066701991344,1.0,0
2.688071684645153,0.004993952049943795,21887.834049230998,289.61018259413424,1.0,0
2.6980631000262365,0.004997448033055019,21905.762509642,296.26922581553606,1.0,0
2.7088618705520795,0.00550135569481669,21816.689576833996,283.7255862437879,1.0,0
2.7195690152400456,0.005505852671908951,21357.636254133635,292.8197949414064,1.0,0
2.7305853817280292,0.00551049844808249,21608.26580000364,294.5089149060906,1.0,0
2.7416111819453923,0.005515289681716551,21728.25713324909,289.6996515061111,1.0,0
2.7526467157612453,0.005520229460332704,21584.91693266727,308.2039328369728,1.0,0
2.763692283394855,0.005525321664573868,21194.19117009546,316.6318016010459,1.0,0
2.7747481896733572,0.00553056831717158,22056.175346762728,317.5597192268611,1.0,0
2.785814746020297,0.005535969805720464,21343.999428099094,324.24748344720024,1.0,0
2.7964892161331147,0.0055415309768325205,21693.657810461,346.4622544905418,1.0,0
0.6309570532312001,0.0014662123540447602,21065.043621778572,139.60264929865727,2.0,0
0.6340326850982182,0.001469377216795853,21171.39834475167,143.1249605805176,2.0,0
0.6368347429971212,0.0014725200879726064,21237.281936527143,125.97927438970524,2.0,0
0.6427375677628363,0.0014787399174651106,21061.313077005714,116.80649708220967,2.0,0
0.6456982881056276,0.0014818322833742847,21056.36954056143,112.79331179642725,2.0,0
0.6486651896863287,0.0014848970713974285,20989.62791584333,118.43749363026582,2.0,0
0.6516381084445969,0.0014879356184497872,20916.393806125714,103.95060226738308,2.0,0
0.6546171127904757,0.001490950471243091,21115.206884638574,106.25793358711209,2.0,0
0.657602116773106,0.001493941496224338,20811.974348512857,100.02305968982883,2.0,0
0.6610208381052871,0.0014973605607807583,20944.35652304286,94.38682127660874,2.0,0
0.6640185436442533,0.0015002992437802565,21122.11114817143,92.81746291393394,2.0,0
0.6670221035933184,0.001503215615290876,21167.99532713714,89.25291037698601,2.0,0
0.6701032142690995,0.0015061083080548099,21032.80570168667,93.58701786307387,2.0,0
0.6730465922271512,0.00150897801691241,21030.578456007144,85.02604554314348,2.0,0
0.6760674273178685,0.0015118259197479667,20940.05915354,82.51968300108265,2.0,0
0.6790939271976051,0.0015146510293553295,21008.519169668572,81.10576644616751,2.0,0
0.6851637302565445,0.0015202281232807313,20825.564320011432,78.34552219420767,2.0,0
0.6882069424812405,0.0015229769973263974,21033.38643046571,76.67752215273312,2.0,0
0.6912556293547043,0.0015257020153354173,21067.12832779143,76.04605354422948,2.0,0
0.6943097430628731,0.0015284025875706986,21065.13497337857,74.44803902997005,2.0,0
0.6973692420094542,0.0015310721189385479,20956.87493788143,73.89116692977427,2.0,0
0.7004341055483118,0.0015337163934712184,20923.629153343332,79.37256192512005,2.0,0
0.7036505145820885,0.001536335815825851,20977.175321225,78.88890238385059,2.0,0
0.7065795589812266,0.001538935739530567,20910.16815819,71.660387762113,2.0,0
0.7096601168694864,0.0015415112391155006,20907.606807918575,72.82474876984573,2.0,0
0.7127458210832073,0.0015440865047530727,20950.520426937146,72.2600212232112,2.0,0
0.715836622851015,0.001546635427047749,21062.63786952857,72.87438711595419,2.0,0
0.7203280211019462,0.0064340938496444955,20987.376466058573,74.19251358276392,2.0,1
0.7318109665805829,0.001559319845861662,21125.408432457138,74.5896816803428,2.0,0
0.7348577524157989,0.0017850210770981034,21103.76173271667,80.19395047444328,2.0,0
0.7385048588631619,0.001564409764197805,20813.01734682143,74.79053095204101,2.0,0
0.7416361074868306,0.001566742560464962,20941.089317065715,75.85534757032801,2.0,0
0.7447720196456975,0.0015690811320153153,21069.005024594288,76.28655172413563,2.0,0
0.7479125429101587,0.0015713873218833885,21107.665528564285,77.15033645083993,2.0,0
0.7509677795409126,0.0015736725466128365,21088.371909510002,91.85084811331491,2.0,0
0.7542072550272191,0.001575926932970373,20864.160576047143,78.46084662447541,2.0,0
0.7575116386211181,0.0015781420117571554,21014.651639073338,86.36899103402449,2.0,0
0.7605198591715573,0.0015803180560266528,20934.520428285712,82.52594513470058,2.0,0
0.763682759968998,0.0015824927036016678,21263.512917952856,82.37379824107295,2.0,0
0.7668499902462739,0.0015846700794303614,21660.46696347143,83.8312640317968,2.0,0
0.7700215085682024,0.0015868109420785759,21346.59763537,86.61687092920555,2.0,0
0.7731972660068529,0.001588926736095564,21019.89529819143,86.98731404884313,2.0,0
0.7763772094027777,0.0015909972760089763,20924.533297245714,87.2862643781243,2.0,0
0.7795613046843025,0.0015930344585610157,20893.08802059572,89.21530205449017,2.0,0
0.7827494988479031,0.0015950836090026788,20962.318829767144,90.76487127023935,2.0,0
0.7858657044779954,0.0015971101677798027,21136.580002165003,99.1120306058787,2.0,0
0.7895949168286583,0.0015993557109698076,20956.957506131428,94.55846317200896,2.0,0
0.7927956839899472,0.0016013399835381747,20959.50159081,98.5979576896141,2.0,0
0.7960003503215758,0.001603291692868214,21106.21871722,99.15330912169152,2.0,0
0.7992088770517949,0.0016052131974714223,21016.39868355714,101.17008048515706,2.0,0
0.8024977555742833,0.0016070868584227016,21277.03601439,110.6374846439496,2.0,0
0.8056373031535251,0.0016089404612306124,21092.228968255717,106.49633336572553,2.0,0
0.8088571123815548,0.0016108099343761229,20873.854333464285,108.57092418460006,2.0,0
0.8120805922944453,0.0016126458334230764,21078.200269771427,111.59360918246549,2.0,0
0.8153076884599076,0.00161443486125179,20943.495795757142,112.46190627542353,2.0,0
0.8185383593992156,0.0016161872362762675,21151.575037417148,116.22761950461923,2.0,0
0.821772561946539,0.0016179522762171383,20880.98593879143,118.7805291513591,2.0,0
0.8250102408335523,0.001619694175257036,20928.400722747145,119.87431173170036,2.0,0
0.8282513527012926,0.0016213984736314635,21237.68636173143,123.21888591233044,2.0,0
0.8313412638745469,0.0016230571772818392,21290.94860190667,140.76598048893828,2.0,0
0.8348210714822365,0.001624722616126839,21316.178128065,141.52004696943752,2.0,0
0.8382271996803901,0.0018588227838034488,21020.68358624875,125.89630543925414,2.0,0
0.8419470100658337,0.001860947517500322,21220.239202706252,126.89638559039295,2.0,0
0.8456709738651651,0.0018630015555794466,20880.294648497496,130.10085350778633,2.0,0
0.8493990383517077,0.0018650101966861676,21170.600823764995,136.8192881278374,2.0,0

