500.0000	2.0105E-28
250.0000	1.9779E-28
166.6667	3.6160E-28
125.0000	6.1627E-28
100.0000	9.3902E-28
083.3333	1.3234E-27
071.4286	1.7732E-27
062.5000	2.2845E-27
055.5556	2.8519E-27
050.0000	3.4753E-27
045.4545	4.1597E-27
041.6667	4.9002E-27
038.4615	5.6933E-27
035.7143	6.5101E-27
033.3333	7.4181E-27
031.2500	8.3501E-27
029.4118	9.3345E-27
027.7778	1.0361E-26
026.3158	1.1399E-26
025.0000	1.2464E-26
023.8095	1.3615E-26
022.7273	1.4834E-26
021.7391	1.5993E-26
020.8333	1.7268E-26
020.0000	1.8528E-26
019.2308	1.9824E-26
018.5185	2.1114E-26
017.8571	2.2542E-26
017.2414	2.3872E-26
016.6667	2.5333E-26
016.1290	2.6801E-26
015.6250	2.8222E-26
015.1515	2.9866E-26
014.7059	3.1368E-26
014.2857	3.3046E-26
013.8889	3.4786E-26
013.5135	3.6452E-26
013.1579	3.8317E-26
012.8205	4.0208E-26
012.5000	4.1768E-26
012.1951	4.4048E-26
011.9048	4.5662E-26
011.6279	4.7247E-26
011.3636	4.9686E-26
011.1111	5.0770E-26
010.8696	5.3080E-26
010.6383	5.4658E-26
010.4167	5.6332E-26
010.2041	5.9091E-26
010.0000	6.0411E-26
009.8039	6.1909E-26
009.6154	6.3155E-26
009.4340	6.4199E-26
009.2593	6.5872E-26
009.0909	6.7180E-26
008.9286	6.8043E-26
008.7719	6.8814E-26
008.6207	7.0395E-26
008.4746	7.1289E-26
008.3333	7.2046E-26
008.1967	7.3433E-26
008.0645	7.4846E-26
007.9365	7.5941E-26
007.8125	7.7748E-26
007.6923	7.8959E-26
007.5758	7.9923E-26
007.4627	8.1524E-26
007.3529	8.2810E-26
007.2464	8.4012E-26
007.1429	8.5317E-26
007.0423	8.6253E-26
006.9444	8.7767E-26
006.8493	8.8140E-26
006.7568	8.9914E-26
006.6667	9.0803E-26
006.5789	9.2244E-26
006.4935	9.4934E-26
006.4103	9.9909E-26
006.3291	1.0368E-25
006.2500	1.0423E-25
006.1728	1.0415E-25
006.0976	1.0502E-25
006.0241	1.0465E-25
005.9524	1.0488E-25
005.8824	1.0521E-25
005.8140	1.0625E-25
005.7471	1.0762E-25
005.6818	1.0832E-25
005.6180	1.1052E-25
005.5556	1.1048E-25
005.4945	1.1297E-25
005.4348	1.1333E-25
005.3763	1.1502E-25
005.3191	1.1712E-25
005.2632	1.1748E-25
005.2083	1.1800E-25
005.1546	1.1905E-25
005.1020	1.2036E-25
005.0505	1.2080E-25
005.0000	1.2058E-25
004.9505	1.2045E-25
004.9020	1.2148E-25
004.8544	1.2266E-25
004.8077	1.2281E-25
004.7619	1.2324E-25
004.7170	1.2522E-25
004.6729	1.2717E-25
004.6296	1.2453E-25
004.5872	1.2478E-25
004.5455	1.2490E-25
004.5045	1.2547E-25
004.4643	1.2714E-25
004.4248	1.2897E-25
004.3860	1.3233E-25
004.3478	1.3603E-25
004.3103	1.3859E-25
004.2735	1.4157E-25
004.2373	1.4509E-25
004.2017	1.5177E-25
004.1667	1.5623E-25
004.1322	1.6149E-25
004.0984	1.6470E-25
004.0650	1.6895E-25
004.0323	1.7336E-25
004.0000	1.7639E-25
003.9683	1.7493E-25
003.9370	1.7848E-25
003.9063	1.8109E-25
003.8760	1.8156E-25
003.8462	1.8061E-25
003.8168	1.7981E-25
003.7879	1.8030E-25
003.7594	1.7773E-25
003.7313	1.7656E-25
003.7037	1.7484E-25
003.6765	1.7197E-25
003.6496	1.7053E-25
003.6232	1.6842E-25
003.5971	1.6610E-25
003.5714	1.6424E-25
003.5461	1.6191E-25
003.5211	1.6014E-25
003.4965	1.5852E-25
003.4722	1.5832E-25
003.4483	1.5643E-25
003.4247	1.5560E-25
003.4014	1.5473E-25
003.3784	1.5307E-25
003.3557	1.4967E-25
003.3333	1.4655E-25
003.3113	1.4825E-25
003.2895	1.4923E-25
003.2680	1.4884E-25
003.2468	1.4568E-25
003.2258	1.4443E-25
003.2051	1.4203E-25
003.1847	1.4242E-25
003.1646	1.4055E-25
003.1447	1.3853E-25
003.1250	1.3804E-25
003.1056	1.3691E-25
003.0864	1.3511E-25
003.0675	1.3363E-25
003.0488	1.3115E-25
003.0303	1.3061E-25
003.0120	1.2923E-25
002.9940	1.2885E-25
002.9762	1.2862E-25
002.9586	1.2645E-25
002.9412	1.2635E-25
002.9240	1.2457E-25
002.9070	1.2395E-25
002.8902	1.2392E-25
002.8736	1.2385E-25
002.8571	1.2253E-25
002.8409	1.2184E-25
002.8249	1.2206E-25
002.8090	1.2169E-25
002.7933	1.2235E-25
002.7778	1.2098E-25
002.7624	1.2104E-25
002.7473	1.2127E-25
002.7322	1.2085E-25
002.7174	1.1896E-25
002.7027	1.1904E-25
002.6882	1.1903E-25
002.6738	1.1891E-25
002.6596	1.2426E-25
002.6455	1.2022E-25
002.6316	1.1932E-25
002.6178	1.1878E-25
002.6042	1.1730E-25
002.5907	1.1578E-25
002.5773	1.1408E-25
002.5641	1.1272E-25
002.5510	1.1343E-25
002.5381	1.1277E-25
002.5253	1.1387E-25
002.5126	1.1420E-25
002.5000	1.1836E-25
002.4876	1.1946E-25
002.4752	1.1992E-25
002.4631	1.2264E-25
002.4510	1.2233E-25
002.4390	1.2538E-25
002.4272	1.2606E-25
002.4155	1.2679E-25
002.4038	1.3006E-25
002.3923	1.3025E-25
002.3810	1.3014E-25
002.3697	1.3104E-25
002.3585	1.2982E-25
002.3474	1.3245E-25
002.3364	1.3175E-25
002.3256	1.2809E-25
002.3148	1.3166E-25
002.3041	1.3288E-25
002.2936	1.3216E-25
002.2831	1.4052E-25
002.2727	1.4026E-25
002.2624	1.4062E-25
002.2523	1.4007E-25
002.2422	1.3979E-25
002.2321	1.3960E-25
002.2222	1.3866E-25
002.2124	1.3927E-25
002.2026	1.3791E-25
002.1930	1.3764E-25
002.1834	1.3733E-25
002.1739	1.3614E-25
002.1645	1.3559E-25
002.1552	1.3386E-25
002.1459	1.3338E-25
002.1368	1.3112E-25
002.1277	1.2836E-25
002.1186	1.2543E-25
002.1097	1.2344E-25
002.1008	1.2153E-25
002.0921	1.1900E-25
002.0833	1.1564E-25
002.0747	1.1357E-25
002.0661	1.1069E-25
002.0576	1.0908E-25
002.0492	1.0623E-25
002.0408	1.0319E-25
002.0325	1.0188E-25
002.0243	1.0007E-25
002.0161	9.6733E-26
002.0080	9.5284E-26
002.0000	9.4076E-26
001.9920	9.2734E-26
001.9841	9.1802E-26
001.9763	9.1223E-26
001.9685	9.0681E-26
001.9608	8.9898E-26
001.9531	8.9175E-26
001.9455	8.9384E-26
001.9380	8.6815E-26
001.9305	8.8020E-26
001.9231	8.9138E-26
001.9157	8.8741E-26
001.9084	8.8538E-26
001.9011	8.7422E-26
001.8939	8.2987E-26
001.8868	8.4028E-26
001.8797	8.1396E-26
001.8727	7.9587E-26
001.8657	7.7086E-26
001.8587	7.3593E-26
001.8519	7.9273E-26
001.8450	7.6875E-26
001.8382	7.8542E-26
001.8315	7.9532E-26
001.8248	8.0236E-26
001.8182	7.7759E-26
001.8116	7.8808E-26
001.8051	7.8840E-26
001.7986	8.1235E-26
001.7921	8.0401E-26
001.7857	8.0974E-26
001.7794	8.4065E-26
001.7730	8.5258E-26
001.7668	8.7610E-26
001.7606	9.0663E-26
001.7544	9.0624E-26
001.7483	9.1776E-26
001.7422	9.4331E-26
001.7361	9.5085E-26
001.7301	9.6787E-26
001.7241	9.7648E-26
001.7182	9.8434E-26
001.7123	1.0226E-25
001.7065	1.0480E-25
001.7007	1.0599E-25
001.6949	1.0646E-25
001.6892	1.0708E-25
001.6835	1.0789E-25
001.6779	1.0683E-25
001.6722	1.0532E-25
001.6667	1.0521E-25
001.6611	1.0260E-25
001.6556	1.0294E-25
001.6502	1.0167E-25
001.6447	1.0089E-25
001.6393	9.9889E-26
001.6340	9.7980E-26
001.6287	9.6672E-26
001.6234	9.5611E-26
001.6181	9.3888E-26
001.6129	9.1750E-26
001.6077	9.0431E-26
001.6026	8.7779E-26
001.5974	8.6417E-26
001.5924	8.4705E-26
001.5873	8.2858E-26
001.5823	7.9764E-26
001.5773	7.7908E-26
001.5723	7.6524E-26
001.5674	7.5351E-26
001.5625	7.1789E-26
001.5576	6.7973E-26
001.5528	6.9135E-26
001.5480	6.7326E-26
001.5432	6.4107E-26
001.5385	6.2626E-26
001.5337	6.0409E-26
001.5291	5.9387E-26
001.5244	5.7627E-26
001.5198	5.6117E-26
001.5152	5.6607E-26
001.5106	5.4101E-26
001.5060	5.1501E-26
001.5015	5.0437E-26
001.4970	5.0182E-26
001.4925	4.7169E-26
001.4881	4.7733E-26
001.4837	4.7052E-26
001.4793	4.5980E-26
001.4749	4.4145E-26
001.4706	4.2924E-26
001.4663	4.4264E-26
001.4620	4.1934E-26
001.4577	4.3460E-26
001.4535	4.1653E-26
001.4493	4.0321E-26
001.4451	3.7893E-26
001.4409	3.7649E-26
001.4368	3.6961E-26
001.4327	3.5208E-26
001.4286	3.4862E-26
001.4245	3.4661E-26
001.4205	3.5122E-26
001.4164	3.4934E-26
001.4124	3.4831E-26
001.4085	3.5234E-26
001.4045	3.5799E-26
001.4006	3.4910E-26
001.3966	3.5400E-26
001.3928	3.5110E-26
001.3889	3.6344E-26
001.3850	3.5766E-26
001.3812	3.5782E-26
001.3774	3.4433E-26
001.3736	3.2557E-26
001.3699	3.2352E-26
001.3661	3.3466E-26
001.3624	3.2091E-26
001.3587	3.1269E-26
001.3550	3.0903E-26
001.3514	3.1949E-26
001.3477	3.2352E-26
001.3441	3.2771E-26
001.3405	3.6578E-26
001.3369	3.4943E-26
001.3333	3.4575E-26
001.3298	4.7781E-26
001.3263	5.1114E-26
001.3228	5.3030E-26
001.3193	5.3992E-26
001.3158	5.4209E-26
001.3123	5.5043E-26
001.3089	5.4609E-26
001.3055	5.5215E-26
001.3021	5.4031E-26
001.2987	5.4758E-26
001.2953	5.4423E-26
001.2920	5.2873E-26
001.2887	5.3159E-26
001.2853	5.3210E-26
001.2821	5.3243E-26
001.2788	5.2898E-26
001.2755	5.2458E-26
001.2723	5.1818E-26
001.2690	5.1820E-26
001.2658	5.1219E-26
001.2626	5.0844E-26
001.2594	5.0305E-26
001.2563	5.0364E-26
001.2531	4.5080E-26
001.2500	4.8907E-26
001.2469	4.8216E-26
001.2438	4.3888E-26
001.2407	4.6592E-26
001.2376	4.5854E-26
001.2346	4.4830E-26
001.2315	4.4361E-26
001.2285	4.3453E-26
001.2255	4.2648E-26
001.2225	4.1656E-26
001.2195	4.1555E-26
001.2165	4.0390E-26
001.2136	3.9518E-26
001.2107	3.9039E-26
001.2077	3.7770E-26
001.2048	3.7689E-26
001.2019	3.6684E-26
001.1990	3.5618E-26
001.1962	3.5065E-26
001.1933	3.4262E-26
001.1905	3.2872E-26
001.1876	3.2247E-26
001.1848	3.2132E-26
001.1820	3.1019E-26
001.1792	2.9315E-26
