364 .False.
#Refractive index of NH4SH[s] ice; J. R. Ferraro, G. Sill, and U. Fink, "Infrared intensity measurements of cryodeposited thin films of NH3, NH4HS, H2S, and assignments of absorption bands," Appl. Spectrosc. 34, 525-533 (1980)
#Taken from the NEMESIS GitHub fortran source code: refindex.f
#
#Wavelength (micron) n  k
3.9063E+00    2.4030  4.6500E-02
3.9216E+00    2.4030  3.5200E-02
3.9370E+00    2.3980  3.3600E-02
3.9526E+00    2.3920  2.6600E-02
3.9683E+00    2.3860  2.4900E-02
3.9841E+00    2.3810  2.3700E-02
4.0000E+00    2.3780  2.2400E-02
4.0161E+00    2.3730  1.8900E-02
4.0323E+00    2.3690  1.8100E-02
4.0486E+00    2.3650  1.7300E-02
4.0650E+00    2.3620  1.6000E-02
4.0816E+00    2.3580  1.3700E-02
4.0984E+00    2.3550  1.2400E-02
4.1152E+00    2.3510  1.0600E-02
4.1322E+00    2.3480  9.7000E-03
4.1494E+00    2.3450  8.8000E-03
4.1667E+00    2.3420  7.5000E-03
4.1841E+00    2.3390  6.1000E-03
4.2017E+00    2.3360  5.2000E-03
4.2194E+00    2.3320  4.7000E-03
4.2373E+00    2.3300  4.3000E-03
4.2553E+00    2.3270  2.9000E-03
4.2735E+00    2.3240  1.9000E-03
4.2918E+00    2.3200  1.4000E-03
4.3103E+00    2.3170  1.5000E-03
4.3290E+00    2.3140  1.5000E-03
4.3478E+00    2.3110  1.5000E-03
4.3668E+00    2.3080  2.0000E-03
4.3860E+00    2.3050  3.0000E-03
4.4053E+00    2.3030  4.0000E-03
4.4248E+00    2.3020  4.5000E-03
4.4444E+00    2.3000  5.0000E-03
4.4643E+00    2.3000  5.0000E-03
4.4843E+00    2.2970  3.0000E-03
4.5045E+00    2.2950  3.0000E-03
4.5249E+00    2.2920  3.6000E-03
4.5455E+00    2.2900  3.1000E-03
4.5662E+00    2.2870  3.1000E-03
4.5872E+00    2.2850  3.1000E-03
4.6083E+00    2.2810  3.6000E-03
4.6296E+00    2.2770  4.7000E-03
4.6512E+00    2.2730  7.8000E-03
4.6729E+00    2.2700  1.1500E-02
4.6948E+00    2.2680  1.7400E-02
4.7170E+00    2.2690  2.1200E-02
4.7393E+00    2.2700  2.5500E-02
4.7619E+00    2.2730  2.9400E-02
4.7847E+00    2.2760  3.0600E-02
4.8077E+00    2.2810  3.1800E-02
4.8309E+00    2.2840  2.9300E-02
4.8544E+00    2.2860  2.7200E-02
4.8780E+00    2.2860  2.1900E-02
4.9020E+00    2.2850  2.2000E-02
4.9261E+00    2.2850  2.1000E-02
4.9505E+00    2.2850  1.7800E-02
4.9751E+00    2.2830  1.5600E-02
5.0000E+00    2.2820  1.3500E-02
5.0251E+00    2.2790  1.1300E-02
5.0505E+00    2.2760  1.1300E-02
5.0761E+00    2.2730  1.1400E-02
5.1020E+00    2.2710  1.0300E-02
5.1282E+00    2.2680  1.0400E-02
5.1546E+00    2.2650  1.0400E-02
5.1813E+00    2.2610  1.0500E-02
5.2083E+00    2.2570  1.1700E-02
5.2356E+00    2.2510  1.4100E-02
5.2632E+00    2.2460  2.0100E-02
5.2910E+00    2.2420  2.6100E-02
5.3191E+00    2.2430  3.5800E-02
5.3476E+00    2.2440  4.2000E-02
5.3763E+00    2.2480  4.8300E-02
5.4054E+00    2.2500  5.4600E-02
5.4348E+00    2.2580  6.2200E-02
5.4645E+00    2.2620  6.3800E-02
5.4945E+00    2.2730  7.4000E-02
5.5249E+00    2.2960  8.3100E-02
5.5556E+00    2.3180  5.6100E-02
5.5866E+00    2.3150  3.1300E-02
5.6180E+00    2.3060  2.2700E-02
5.6497E+00    2.2990  1.9000E-02
5.6818E+00    2.2940  1.4000E-02
5.7143E+00    2.2880  1.2800E-02
5.7471E+00    2.2850  1.2900E-02
5.7803E+00    2.2810  1.3000E-02
5.8140E+00    2.2780  1.0400E-02
5.8480E+00    2.2760  1.4400E-02
5.8824E+00    2.2770  1.1900E-02
5.9172E+00    2.2710  6.6000E-03
5.9524E+00    2.2690  1.3400E-02
5.9880E+00    2.2640  9.4000E-03
6.0241E+00    2.2640  1.7600E-02
6.0606E+00    2.2650  2.0400E-02
6.0976E+00    2.2670  1.3700E-02
6.1350E+00    2.2670  2.2000E-02
6.1728E+00    2.2720  1.2500E-02
6.2112E+00    2.2670  7.0000E-03
6.2500E+00    2.2620  7.0000E-03
6.2893E+00    2.2580  7.1000E-03
6.3291E+00    2.2570  5.7000E-03
6.3694E+00    2.2520  5.7000E-03
6.4103E+00    2.2500  5.0000E-03
6.4516E+00    2.2450  4.3000E-03
6.4935E+00    2.2420  1.5000E-03
6.5359E+00    2.2330  0.0000E+00
6.5789E+00    2.2270  3.0000E-03
6.6225E+00    2.2170  3.0000E-03
6.6667E+00    2.2110  6.7000E-03
6.7114E+00    2.1970  9.0000E-03
6.7568E+00    2.1890  1.5200E-02
6.8027E+00    2.1700  2.2900E-02
6.8493E+00    2.1580  3.0700E-02
6.8966E+00    2.1190  4.6400E-02
6.9444E+00    2.0410  7.0100E-02
6.9832E+00    2.0440  2.5230E-01
6.9930E+00    2.0960  2.9820E-01
7.0028E+00    2.1560  2.6720E-01
7.0323E+00    2.1470  1.7360E-01
7.0423E+00    2.0400  1.4220E-01
7.0472E+00    2.0010  2.0240E-01
7.0872E+00    2.1760  6.8700E-01
7.0922E+00    2.3310  7.4800E-01
7.0972E+00    2.4310  6.8970E-01
7.1429E+00    2.6260  1.6030E-01
7.1942E+00    2.4720  6.4600E-02
7.2464E+00    2.3970  5.8500E-02
7.2993E+00    2.3880  4.9100E-02
7.3529E+00    2.3700  3.3000E-02
7.4074E+00    2.3600  2.4900E-02
7.4627E+00    2.3430  1.6700E-02
7.5188E+00    2.3350  1.6900E-02
7.5758E+00    2.3250  1.5300E-02
7.6336E+00    2.3220  1.4600E-02
7.6923E+00    2.3140  1.3800E-02
7.7519E+00    2.3120  1.3000E-02
7.8125E+00    2.3060  1.2300E-02
7.8740E+00    2.3040  1.2400E-02
7.9365E+00    2.3000  1.2500E-02
8.0000E+00    2.2990  1.2600E-02
8.0645E+00    2.2950  1.0900E-02
8.1301E+00    2.2930  1.2800E-02
8.1967E+00    2.2910  1.2900E-02
8.2645E+00    2.2900  1.3000E-02
8.3333E+00    2.2870  1.2200E-02
8.4034E+00    2.2850  1.3200E-02
8.4746E+00    2.2820  1.5200E-02
8.5470E+00    2.2820  1.7300E-02
8.6207E+00    2.2810  1.7400E-02
8.6957E+00    2.2810  1.8500E-02
8.7719E+00    2.2800  1.9700E-02
8.8496E+00    2.2800  1.9900E-02
8.9286E+00    2.2800  2.0000E-02
9.0090E+00    2.2790  2.0200E-02
9.0909E+00    2.2780  2.0400E-02
9.1743E+00    2.2710  2.0600E-02
9.2593E+00    2.2670  3.1200E-02
9.3458E+00    2.2880  5.8700E-02
9.4340E+00    2.3030  2.1200E-02
9.5238E+00    2.2950  1.8200E-02
9.6154E+00    2.2890  1.9400E-02
9.7087E+00    2.2890  1.5300E-02
9.8039E+00    2.2860  1.7600E-02
9.9010E+00    2.2900  1.7800E-02
1.0000E+01    2.2870  9.0000E-03
1.0101E+01    2.2820  9.1000E-03
1.0204E+01    2.2780  1.1400E-02
1.0309E+01    2.2770  1.2700E-02
1.0417E+01    2.2750  1.5200E-02
1.0526E+01    2.2760  1.6500E-02
1.0638E+01    2.2750  1.7900E-02
1.0753E+01    2.2750  1.9300E-02
1.0870E+01    2.2760  2.2000E-02
1.0989E+01    2.2790  2.2200E-02
1.1111E+01    2.2800  2.1200E-02
1.1236E+01    2.2820  2.2700E-02
1.1364E+01    2.2850  2.3000E-02
1.1494E+01    2.2890  1.8100E-02
1.1628E+01    2.2890  1.3000E-02
1.1765E+01    2.2880  1.0600E-02
1.1905E+01    2.2860  5.3000E-03
1.2048E+01    2.2830  4.1000E-03
1.2195E+01    2.2810  2.7000E-03
1.2346E+01    2.2780  1.4000E-03
1.2500E+01    2.2760  1.4000E-03
1.2658E+01    2.2740  0.0000E+00
1.2821E+01    2.2710  0.0000E+00
1.2987E+01    2.2690  0.0000E+00
1.3158E+01    2.2670  0.0000E+00
1.3333E+01    2.2650  0.0000E+00
1.3514E+01    2.2630  0.0000E+00
1.3699E+01    2.2610  0.0000E+00
1.3889E+01    2.2590  0.0000E+00
1.4085E+01    2.2570  0.0000E+00
1.4286E+01    2.2550  0.0000E+00
1.4493E+01    2.2510  0.0000E+00
1.4706E+01    2.2490  0.0000E+00
1.4925E+01    2.2430  0.0000E+00
1.5152E+01    2.2400  3.4000E-03
1.5385E+01    2.2350  6.9000E-03
1.5625E+01    2.2340  1.0500E-02
1.5873E+01    2.2290  1.4200E-02
1.6129E+01    2.2260  1.8100E-02
1.6393E+01    2.2290  3.6800E-02
1.6667E+01    2.2390  2.9900E-02
1.6949E+01    2.2400  3.0400E-02
1.7241E+01    2.2440  2.7100E-02
1.7544E+01    2.2390  1.9700E-02
1.7857E+01    2.2360  2.0000E-02
1.8182E+01    2.2320  2.0400E-02
1.8519E+01    2.2250  6.2000E-03
1.8868E+01    2.2080  1.4800E-02
1.9231E+01    2.2000  1.2900E-02
1.9608E+01    2.1670  1.3200E-02
2.0000E+01    2.1570  5.1600E-02
2.0408E+01    2.1740  9.1600E-02
2.0833E+01    2.1470  1.4000E-02
2.1277E+01    2.0800  1.1940E-01
2.1739E+01    2.0790  1.9510E-01
2.2222E+01    2.2130  3.4910E-01
2.2727E+01    2.2130  3.4910E-01
2.3000E+01    2.2130  3.4910E-01
2.5000E+01    2.2130  3.4910E-01
3.0000E+01    2.2130  3.4910E-01
3.5000E+01    2.2130  3.4910E-01
4.0000E+01    2.2130  3.4910E-01
4.5000E+01    2.2130  3.4910E-01
5.0000E+01    2.2130  3.4910E-01
6.0000E+01    2.2130  3.4910E-01
7.0000E+01    2.2130  3.4910E-01
8.0000E+01    2.2130  3.4910E-01
9.0000E+01    2.2130  3.4910E-01
1.0000E+02    2.2130  3.4910E-01
1.2000E+02    2.2130  3.4910E-01
1.5000E+02    2.2130  3.4910E-01
2.0000E+02    2.2130  3.4910E-01
2.5000E+02    2.2130  3.4910E-01
3.0000E+02    2.2130  3.4910E-01
4.0000E+02    2.2130  3.4910E-01
5.0000E+02    2.2130  3.4910E-01
9.9999E+02    2.2130  3.4910E-01

