298 .False.
#Refractive index of NH3[s] ice; Martonchik, Orton, & Appleby (1984), Applied Optics, 23(4), 541-547, doi:10.1364/AO.23.000541.
#
#
#Wavelength (micron) n  k
7.575758E+00    1.3510  7.837E-03
7.692308E+00    1.3430  6.121E-03
7.812500E+00    1.3350  4.974E-03
7.936508E+00    1.3220  4.421E-03
8.064516E+00    1.3130  7.701E-03
8.196721E+00    1.3010  1.109E-02
8.333333E+00    1.2890  1.194E-02
8.474576E+00    1.2700  1.281E-02
8.620690E+00    1.2440  1.509E-02
8.695652E+00    1.2250  1.384E-02
8.771930E+00    1.2040  1.955E-02
8.849558E+00    1.1750  1.831E-02
8.928571E+00    1.1290  2.487E-02
9.009009E+00    1.0820  5.520E-02
9.090909E+00    1.0280  7.234E-02
9.174312E+00    0.8820  7.301E-02
9.202172E+00    0.8050  1.346E-01
9.231053E+00    0.7440  1.963E-01
9.259259E+00    0.6540  2.579E-01
9.287638E+00    0.5780  4.198E-01
9.317060E+00    0.5520  5.818E-01
9.345794E+00    0.5260  7.437E-01
9.374707E+00    0.5350  9.963E-01
9.404684E+00    0.6050  1.249E+00
9.433962E+00    0.4760  1.501E+00
9.442871E+00    0.4190  2.005E+00
9.451796E+00    0.6810  2.508E+00
9.460738E+00    1.3730  3.011E+00
9.481369E+00    2.5720  2.235E+00
9.502993E+00    2.9280  1.459E+00
9.523810E+00    2.7930  6.821E-01
9.553836E+00    2.4580  5.057E-01
9.584971E+00    2.3390  3.294E-01
9.615385E+00    2.1910  1.530E-01
9.645992E+00    2.0480  1.226E-01
9.677732E+00    1.9670  9.222E-02
9.708738E+00    1.8970  6.181E-02
9.739944E+00    1.8380  5.369E-02
9.772305E+00    1.7960  4.557E-02
9.803922E+00    1.7600  3.745E-02
9.900990E+00    1.6820  2.364E-02
1.000000E+01    1.6280  1.592E-02
1.010101E+01    1.5900  1.527E-02
1.020408E+01    1.5630  1.137E-02
1.030928E+01    1.5400  9.024E-03
1.041667E+01    1.5220  7.875E-03
1.052632E+01    1.5060  7.120E-03
1.063830E+01    1.4930  6.349E-03
1.075269E+01    1.4810  5.990E-03
1.086957E+01    1.4710  6.055E-03
1.098901E+01    1.4620  6.121E-03
1.111111E+01    1.4540  6.189E-03
1.123596E+01    1.4460  6.259E-03
1.136364E+01    1.4390  6.782E-03
1.149425E+01    1.4330  6.860E-03
1.162791E+01    1.4270  6.940E-03
1.190476E+01    1.4160  7.579E-03
1.219512E+01    1.4050  8.249E-03
1.250000E+01    1.3950  1.094E-02
1.282051E+01    1.3870  9.182E-03
1.315789E+01    1.3750  7.330E-03
1.351351E+01    1.3610  8.603E-03
1.388889E+01    1.3500  1.216E-02
1.428571E+01    1.3370  1.478E-02
1.470588E+01    1.3250  1.755E-02
1.515152E+01    1.3100  1.567E-02
1.562500E+01    1.2860  1.741E-02
1.612903E+01    1.2570  2.567E-02
1.666667E+01    1.2290  4.642E-02
1.724138E+01    1.2040  6.860E-02
1.785714E+01    1.1700  1.023E-01
1.851852E+01    1.1640  1.916E-01
1.886792E+01    1.2540  2.252E-01
1.898614E+01    1.2770  1.935E-01
1.910950E+01    1.2840  1.618E-01
1.923077E+01    1.2760  1.301E-01
1.935359E+01    1.2620  1.143E-01
1.948178E+01    1.2480  9.849E-02
1.960784E+01    1.2270  8.270E-02
2.000000E+01    1.1720  8.276E-02
2.040816E+01    1.1270  9.095E-02
2.083333E+01    1.0830  1.028E-01
2.127660E+01    1.0360  1.185E-01
2.173913E+01    0.9760  1.332E-01
2.222222E+01    0.9000  1.662E-01
2.272727E+01    0.8030  2.170E-01
2.325581E+01    0.7150  3.331E-01
2.380952E+01    0.6290  4.358E-01
2.439024E+01    0.5200  6.017E-01
2.500000E+01    0.4250  8.555E-01
2.520797E+01    0.3980  9.716E-01
2.542588E+01    0.3850  1.088E+00
2.564103E+01    0.3530  1.204E+00
2.585984E+01    0.3390  1.403E+00
2.608923E+01    0.3770  1.602E+00
2.631579E+01    0.4310  1.801E+00
2.654632E+01    0.5290  2.061E+00
2.678811E+01    0.7030  2.321E+00
2.702703E+01    0.9580  2.581E+00
2.719608E+01    1.1900  2.744E+00
2.737476E+01    1.4770  2.906E+00
2.754821E+01    1.9170  3.069E+00
2.762431E+01    2.1490  3.004E+00
2.770083E+01    2.3310  2.939E+00
2.777778E+01    2.5160  2.874E+00
2.803476E+01    2.9500  2.446E+00
2.830456E+01    3.1770  2.019E+00
2.857143E+01    3.2400  1.592E+00
2.884338E+01    3.2260  1.318E+00
2.912904E+01    3.2070  1.045E+00
2.941176E+01    3.1070  7.724E-01
3.030303E+01    2.8180  4.099E-01
3.125000E+01    2.5800  2.114E-01
3.225806E+01    2.3850  1.155E-01
3.333333E+01    2.2420  7.958E-02
3.448276E+01    2.1380  5.488E-02
3.571429E+01    2.0520  4.547E-02
3.703704E+01    1.9790  5.010E-02
3.846154E+01    1.9350  8.570E-02
3.861004E+01    1.9330  9.223E-02
3.875969E+01    1.9340  9.875E-02
3.891051E+01    1.9410  1.053E-01
3.926188E+01    1.9510  9.565E-02
3.963535E+01    1.9510  8.602E-02
4.000000E+01    1.9450  7.639E-02
4.053506E+01    1.9350  7.082E-02
4.110152E+01    1.9270  6.525E-02
4.166667E+01    1.9180  5.968E-02
4.347826E+01    1.8890  4.844E-02
4.545455E+01    1.8620  4.341E-02
4.761905E+01    1.8380  4.168E-02
5.000000E+01    1.8160  3.979E-02
5.263158E+01    1.7830  3.769E-02
5.356186E+01    1.7710  5.313E-02
5.455537E+01    1.7700  6.856E-02
5.555556E+01    1.7830  8.400E-02
5.659310E+01    1.7960  7.004E-02
5.770340E+01    1.7940  5.609E-02
5.882353E+01    1.7830  4.213E-02
6.250000E+01    1.7390  3.979E-02
6.666667E+01    1.6280  4.244E-02
6.816633E+01    1.5810  1.590E-01
6.978367E+01    1.6120  2.756E-01
7.142857E+01    1.7210  3.922E-01
7.194245E+01    1.8000  4.294E-01
7.352941E+01    1.9560  3.107E-01
7.518797E+01    2.0010  1.921E-01
7.692308E+01    1.9680  7.346E-02
7.892660E+01    1.9110  5.892E-02
8.110300E+01    1.8880  4.438E-02
8.333333E+01    1.8670  2.984E-02
9.090909E+01    1.8190  1.157E-02
1.000000E+02    1.7730  7.958E-03
1.111111E+02    1.6760  8.842E-03
1.153403E+02    1.6350  9.874E-02
1.200480E+02    1.6530  1.886E-01
1.250000E+02    1.7090  2.785E-01
1.265823E+02    1.7750  3.526E-01
1.315789E+02    1.9350  2.464E-01
1.369863E+02    1.9760  1.403E-01
1.428571E+02    1.9420  3.410E-02
1.666667E+02    1.8530  1.857E-02
2.000000E+02    1.8290  1.592E-02

